Player-additional,Player,Age,Team,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BA,OBP,SLG,OPS
abramcj01,CJ Abrams*,23.0,WSN,NL,138.0,602.0,541.0,79.0,133.0,29.0,6.0,20.0,65.0,31.0,12.0,40.0,128.0,234.0,4.0,16.0,1.0,4.0,3.0,0.246,0.314,0.433,0.747
abreujo02,José Abreu,37.0,HOU,AL,35.0,120.0,113.0,10.0,14.0,2.0,0.0,2.0,7.0,0.0,0.0,4.0,28.0,22.0,4.0,2.0,0.0,1.0,0.0,0.124,0.167,0.195,0.361
abreuwi02,Wilyer Abreu*,25.0,BOS,AL,132.0,447.0,399.0,59.0,101.0,33.0,2.0,15.0,58.0,8.0,3.0,40.0,125.0,183.0,7.0,3.0,0.0,5.0,0.0,0.253,0.322,0.459,0.781
acunajo01,Luisangel Acuña,22.0,NYM,NL,14.0,40.0,39.0,6.0,12.0,2.0,1.0,3.0,6.0,0.0,1.0,1.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,0.308,0.325,0.641,0.966
acunaro01,Ronald Acuña Jr.,26.0,ATL,NL,49.0,222.0,192.0,38.0,48.0,8.0,1.0,4.0,15.0,16.0,3.0,27.0,53.0,70.0,4.0,3.0,0.0,0.0,0.0,0.25,0.351,0.365,0.716
adamewi01,Willy Adames,28.0,MIL,NL,161.0,688.0,610.0,93.0,153.0,33.0,0.0,32.0,112.0,21.0,4.0,74.0,173.0,282.0,12.0,1.0,0.0,3.0,3.0,0.251,0.331,0.462,0.794
adamsjo03,Jordyn Adams,24.0,LAA,AL,11.0,38.0,35.0,4.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.229,0.289,0.314,0.604
adamsri03,Riley Adams,28.0,WSN,NL,41.0,130.0,116.0,10.0,26.0,5.0,1.0,2.0,8.0,1.0,0.0,10.0,35.0,39.0,4.0,2.0,0.0,2.0,1.0,0.224,0.292,0.336,0.629
adelljo01,Jo Adell,25.0,LAA,AL,130.0,451.0,405.0,54.0,84.0,15.0,2.0,20.0,62.0,15.0,10.0,35.0,126.0,163.0,9.0,7.0,0.0,3.0,1.0,0.207,0.28,0.402,0.682
ahmedni01,Nick Ahmed,34.0,LAD/SFG,NL,71.0,228.0,210.0,20.0,48.0,6.0,1.0,2.0,17.0,2.0,1.0,11.0,51.0,62.0,6.0,1.0,3.0,3.0,0.0,0.229,0.267,0.295,0.562
albieoz01,Ozzie Albies#,27.0,ATL,NL,99.0,435.0,399.0,52.0,100.0,29.0,1.0,10.0,53.0,8.0,1.0,27.0,65.0,161.0,6.0,5.0,0.0,4.0,0.0,0.251,0.303,0.404,0.707
alexabl01,Blaze Alexander,25.0,ARI,NL,61.0,185.0,166.0,19.0,41.0,7.0,0.0,3.0,21.0,3.0,1.0,15.0,49.0,57.0,1.0,3.0,1.0,0.0,0.0,0.247,0.321,0.343,0.664
allenni02,Nick Allen,25.0,OAK,AL,41.0,105.0,97.0,6.0,17.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,20.0,24.0,0.0,0.0,3.0,0.0,0.0,0.175,0.216,0.247,0.463
alonspe01,Pete Alonso,29.0,NYM,NL,162.0,695.0,608.0,91.0,146.0,31.0,0.0,34.0,88.0,3.0,0.0,70.0,172.0,279.0,14.0,13.0,0.0,4.0,4.0,0.24,0.329,0.459,0.788
altuvjo01,Jose Altuve,34.0,HOU,AL,153.0,682.0,628.0,94.0,185.0,31.0,0.0,20.0,65.0,22.0,7.0,47.0,119.0,276.0,15.0,7.0,0.0,0.0,2.0,0.295,0.35,0.439,0.79
alvarar01,Armando Alvarez,29.0,OAK,AL,16.0,39.0,37.0,7.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.243,0.282,0.27,0.552
alvarfr01,Francisco Alvarez,22.0,NYM,NL,100.0,342.0,308.0,39.0,73.0,14.0,2.0,11.0,47.0,1.0,1.0,30.0,86.0,124.0,7.0,2.0,0.0,2.0,0.0,0.237,0.307,0.403,0.71
alvarna01,Nacho Alvarez Jr.,21.0,ATL,NL,8.0,32.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,0.1,0.156,0.1,0.256
alvaryo01,Yordan Alvarez*,27.0,HOU,AL,147.0,635.0,552.0,88.0,170.0,34.0,2.0,35.0,86.0,6.0,0.0,69.0,95.0,313.0,14.0,10.0,0.0,4.0,16.0,0.308,0.392,0.567,0.959
amadoad01,Adael Amador#,21.0,COL,NL,10.0,36.0,35.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.171,0.194,0.2,0.394
amayaja01,Jacob Amaya,25.0,CHW,AL,24.0,72.0,68.0,4.0,12.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,28.0,13.0,3.0,0.0,0.0,0.0,0.0,0.176,0.222,0.191,0.413
amayami01,Miguel Amaya,25.0,CHC,NL,117.0,363.0,328.0,32.0,76.0,13.0,2.0,8.0,47.0,0.0,0.0,23.0,62.0,117.0,5.0,4.0,5.0,3.0,0.0,0.232,0.288,0.357,0.644
anderti01,Tim Anderson,31.0,MIA,NL,65.0,241.0,234.0,16.0,50.0,3.0,0.0,0.0,9.0,4.0,4.0,7.0,68.0,53.0,6.0,0.0,0.0,0.0,0.0,0.214,0.237,0.226,0.463
andujmi01,Miguel Andujar,29.0,OAK,AL,75.0,319.0,302.0,31.0,86.0,14.0,1.0,4.0,30.0,3.0,2.0,13.0,42.0,114.0,10.0,3.0,0.0,1.0,0.0,0.285,0.32,0.377,0.697
arandjo01,Jonathan Aranda*,26.0,TBR,AL,44.0,143.0,128.0,22.0,30.0,7.0,0.0,6.0,14.0,0.0,0.0,12.0,32.0,55.0,2.0,2.0,0.0,1.0,0.0,0.234,0.308,0.43,0.737
arciaor01,Orlando Arcia,29.0,ATL,NL,157.0,602.0,551.0,50.0,120.0,24.0,0.0,17.0,46.0,2.0,0.0,41.0,128.0,195.0,16.0,2.0,1.0,7.0,1.0,0.218,0.271,0.354,0.625
arenano01,Nolan Arenado,33.0,STL,NL,152.0,635.0,578.0,70.0,157.0,23.0,0.0,16.0,71.0,2.0,2.0,44.0,92.0,228.0,15.0,5.0,0.0,7.0,2.0,0.272,0.325,0.394,0.719
ariasga01,Gabriel Arias,24.0,CLE,AL,53.0,161.0,153.0,15.0,34.0,9.0,1.0,3.0,15.0,5.0,2.0,6.0,53.0,54.0,4.0,1.0,0.0,1.0,0.0,0.222,0.255,0.353,0.608
arozara01,Randy Arozarena,29.0,SEA/TBR,AL,154.0,648.0,549.0,77.0,120.0,33.0,0.0,20.0,60.0,20.0,10.0,73.0,169.0,213.0,7.0,22.0,0.0,4.0,0.0,0.219,0.332,0.388,0.72
arraelu01,Luis Arráez*,27.0,MIA/SDP,NL,150.0,672.0,637.0,83.0,200.0,32.0,3.0,4.0,46.0,9.0,3.0,24.0,29.0,250.0,18.0,8.0,2.0,1.0,3.0,0.314,0.346,0.392,0.739
azocajo01,José Azocar,28.0,SDP,NL,61.0,79.0,73.0,13.0,16.0,2.0,0.0,0.0,2.0,5.0,1.0,5.0,19.0,18.0,1.0,0.0,1.0,0.0,0.0,0.219,0.269,0.247,0.516
baddoak01,Akil Baddoo*,25.0,DET,AL,31.0,82.0,73.0,7.0,10.0,2.0,2.0,2.0,5.0,1.0,0.0,8.0,27.0,22.0,0.0,0.0,0.0,1.0,0.0,0.137,0.22,0.301,0.521
baderha01,Harrison Bader,30.0,NYM,NL,143.0,437.0,402.0,57.0,95.0,19.0,0.0,12.0,51.0,17.0,8.0,21.0,95.0,150.0,6.0,8.0,0.0,6.0,1.0,0.236,0.284,0.373,0.657
baeji01,Ji Hwan Bae*,24.0,PIT,NL,29.0,81.0,74.0,11.0,14.0,2.0,0.0,0.0,6.0,6.0,2.0,6.0,24.0,16.0,0.0,0.0,0.0,1.0,0.0,0.189,0.247,0.216,0.463
baezja01,Javier Báez,31.0,DET,AL,80.0,289.0,272.0,25.0,50.0,12.0,0.0,6.0,37.0,8.0,1.0,12.0,69.0,80.0,10.0,2.0,0.0,3.0,1.0,0.184,0.221,0.294,0.516
bailepa01,Patrick Bailey#,25.0,SFG,NL,121.0,448.0,401.0,46.0,94.0,16.0,1.0,8.0,46.0,4.0,0.0,39.0,100.0,136.0,10.0,0.0,1.0,7.0,0.0,0.234,0.298,0.339,0.637
bakerlu01,Luken Baker,27.0,STL,NL,21.0,49.0,40.0,3.0,7.0,1.0,1.0,2.0,10.0,1.0,0.0,7.0,11.0,16.0,1.0,0.0,0.0,2.0,0.0,0.175,0.286,0.4,0.686
baldwbr01,Brooks Baldwin#,23.0,CHW,AL,33.0,121.0,114.0,9.0,24.0,6.0,0.0,2.0,8.0,4.0,0.0,6.0,31.0,36.0,1.0,0.0,1.0,0.0,0.0,0.211,0.25,0.316,0.566
bargead01,Addison Barger*,24.0,TOR,AL,69.0,225.0,208.0,20.0,41.0,11.0,0.0,7.0,28.0,2.0,0.0,14.0,60.0,73.0,1.0,1.0,0.0,1.0,0.0,0.197,0.25,0.351,0.601
barneau01,Austin Barnes,34.0,LAD,NL,54.0,156.0,140.0,12.0,37.0,3.0,0.0,1.0,11.0,3.0,0.0,14.0,36.0,43.0,3.0,0.0,2.0,0.0,0.0,0.264,0.331,0.307,0.638
barnhtu01,Tucker Barnhart*,33.0,ARI,NL,31.0,96.0,81.0,13.0,14.0,3.0,0.0,0.0,6.0,1.0,0.0,13.0,31.0,17.0,0.0,0.0,2.0,0.0,0.0,0.173,0.287,0.21,0.497
bartjo01,Joey Bart,27.0,PIT,NL,80.0,282.0,253.0,38.0,67.0,11.0,0.0,13.0,45.0,0.0,0.0,22.0,73.0,117.0,8.0,6.0,0.0,1.0,0.0,0.265,0.337,0.462,0.799
batybr01,Brett Baty*,24.0,NYM,NL,50.0,171.0,153.0,15.0,35.0,3.0,0.0,4.0,16.0,0.0,0.0,16.0,42.0,50.0,3.0,1.0,1.0,0.0,1.0,0.229,0.306,0.327,0.633
bauerja01,Jake Bauers*,28.0,MIL,NL,116.0,346.0,302.0,45.0,60.0,9.0,2.0,12.0,43.0,13.0,1.0,39.0,118.0,109.0,0.0,5.0,0.0,0.0,1.0,0.199,0.301,0.361,0.662
beckjo01,Jordan Beck,23.0,COL,NL,55.0,184.0,170.0,14.0,32.0,6.0,0.0,3.0,13.0,7.0,1.0,12.0,65.0,47.0,3.0,1.0,0.0,1.0,1.0,0.188,0.245,0.276,0.521
bellico01,Cody Bellinger*,28.0,CHC,NL,130.0,569.0,516.0,72.0,137.0,23.0,3.0,18.0,78.0,9.0,2.0,45.0,89.0,220.0,10.0,3.0,0.0,5.0,7.0,0.266,0.325,0.426,0.751
belljo02,Josh Bell#,31.0,ARI/MIA,NL,145.0,603.0,538.0,62.0,134.0,23.0,2.0,19.0,71.0,0.0,1.0,51.0,120.0,218.0,22.0,6.0,0.0,3.0,1.0,0.249,0.319,0.405,0.725
beninan01,Andrew Benintendi*,29.0,CHW,AL,135.0,522.0,477.0,50.0,109.0,20.0,0.0,20.0,64.0,3.0,2.0,41.0,96.0,189.0,12.0,1.0,0.0,3.0,1.0,0.229,0.289,0.396,0.685
bensowi01,Will Benson*,26.0,CIN,NL,128.0,388.0,343.0,41.0,64.0,19.0,2.0,14.0,43.0,16.0,7.0,40.0,154.0,129.0,3.0,2.0,1.0,2.0,0.0,0.187,0.274,0.376,0.65
berrost01,Steward Berroa#,25.0,TOR,AL,28.0,45.0,37.0,7.0,7.0,1.0,0.0,0.0,1.0,6.0,2.0,8.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.189,0.333,0.216,0.55
bertijo01,Jon Berti,34.0,NYY,AL,25.0,74.0,66.0,10.0,18.0,0.0,0.0,1.0,6.0,5.0,1.0,6.0,14.0,21.0,2.0,1.0,1.0,0.0,0.0,0.273,0.342,0.318,0.661
bethach01,Christian Bethancourt,32.0,CHC/MIA,NL,62.0,147.0,139.0,18.0,29.0,7.0,0.0,5.0,22.0,3.0,0.0,5.0,36.0,51.0,2.0,1.0,2.0,0.0,0.0,0.209,0.241,0.367,0.608
bettsmo01,Mookie Betts,31.0,LAD,NL,116.0,516.0,450.0,75.0,130.0,24.0,5.0,19.0,75.0,16.0,2.0,61.0,57.0,221.0,10.0,1.0,0.0,4.0,2.0,0.289,0.372,0.491,0.863
bichebo01,Bo Bichette,26.0,TOR,AL,81.0,336.0,311.0,29.0,70.0,16.0,1.0,4.0,31.0,5.0,1.0,20.0,64.0,100.0,12.0,3.0,0.0,2.0,1.0,0.225,0.277,0.322,0.598
biggica01,Cavan Biggio*,29.0,LAD/TOR,2LG,112.0,317.0,266.0,39.0,52.0,6.0,0.0,8.0,29.0,2.0,0.0,34.0,102.0,82.0,1.0,10.0,4.0,0.0,0.0,0.196,0.31,0.308,0.618
blackch02,Charlie Blackmon*,37.0,COL,NL,124.0,499.0,449.0,59.0,115.0,24.0,5.0,12.0,52.0,6.0,2.0,43.0,86.0,185.0,4.0,6.0,0.0,1.0,2.0,0.256,0.329,0.412,0.741
blackty01,Tyler Black*,23.0,MIL,NL,18.0,57.0,49.0,4.0,10.0,2.0,0.0,0.0,2.0,3.0,0.0,7.0,17.0,12.0,0.0,1.0,0.0,0.0,0.0,0.204,0.316,0.245,0.561
blancda02,Dairon Blanco,31.0,KCR,AL,88.0,132.0,120.0,37.0,31.0,4.0,0.0,4.0,13.0,31.0,7.0,8.0,32.0,47.0,2.0,1.0,1.0,1.0,0.0,0.258,0.308,0.392,0.699
blanktr01,Travis Blankenhorn*,27.0,WSN,NL,13.0,32.0,31.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.129,0.156,0.161,0.318
bledajj01,JJ Bleday*,26.0,OAK,AL,159.0,642.0,572.0,74.0,139.0,43.0,4.0,20.0,60.0,2.0,3.0,67.0,125.0,250.0,8.0,2.0,1.0,0.0,2.0,0.243,0.324,0.437,0.762
blissry01,Ryan Bliss,24.0,SEA,AL,33.0,71.0,63.0,10.0,14.0,3.0,1.0,2.0,9.0,5.0,3.0,5.0,22.0,25.0,1.0,1.0,2.0,0.0,0.0,0.222,0.29,0.397,0.687
bogaexa01,Xander Bogaerts,31.0,SDP,NL,111.0,463.0,428.0,50.0,113.0,15.0,1.0,11.0,44.0,13.0,3.0,28.0,79.0,163.0,13.0,1.0,0.0,6.0,0.0,0.264,0.307,0.381,0.688
bohmal01,Alec Bohm,27.0,PHI,NL,143.0,606.0,554.0,62.0,155.0,44.0,2.0,15.0,97.0,5.0,2.0,40.0,86.0,248.0,18.0,6.0,0.0,6.0,2.0,0.28,0.332,0.448,0.779
boteda01,David Bote,31.0,CHC,NL,37.0,48.0,46.0,4.0,14.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.304,0.333,0.391,0.725
bouchse01,Sean Bouchard,28.0,COL,NL,31.0,108.0,91.0,14.0,17.0,7.0,0.0,1.0,8.0,4.0,0.0,12.0,33.0,27.0,0.0,2.0,1.0,2.0,0.0,0.187,0.29,0.297,0.586
bregmal01,Alex Bregman,30.0,HOU,AL,145.0,634.0,581.0,79.0,151.0,30.0,2.0,26.0,75.0,3.0,1.0,44.0,86.0,263.0,13.0,5.0,0.0,4.0,1.0,0.26,0.315,0.453,0.768
brennwi02,Will Brennan*,26.0,CLE,AL,114.0,353.0,330.0,37.0,87.0,13.0,2.0,8.0,30.0,4.0,2.0,19.0,48.0,128.0,9.0,3.0,0.0,1.0,2.0,0.264,0.309,0.388,0.697
bridejo01,Jonah Bride,28.0,MIA,NL,71.0,272.0,232.0,30.0,64.0,10.0,0.0,11.0,39.0,0.0,1.0,30.0,55.0,107.0,9.0,3.0,0.0,7.0,1.0,0.276,0.357,0.461,0.818
brownse01,Seth Brown*,31.0,OAK,AL,124.0,400.0,372.0,32.0,86.0,11.0,1.0,14.0,44.0,4.0,2.0,25.0,112.0,141.0,7.0,2.0,0.0,1.0,0.0,0.231,0.283,0.379,0.662
brujavi01,Vidal Bruján#,26.0,MIA,NL,102.0,278.0,248.0,32.0,55.0,14.0,2.0,2.0,16.0,5.0,6.0,25.0,54.0,79.0,5.0,4.0,1.0,0.0,3.0,0.222,0.303,0.319,0.622
bryankr01,Kris Bryant,32.0,COL,NL,37.0,155.0,133.0,9.0,29.0,5.0,0.0,2.0,15.0,0.0,0.0,13.0,48.0,40.0,6.0,8.0,0.0,1.0,0.0,0.218,0.323,0.301,0.623
burgeja01,Jake Burger,28.0,MIA,NL,137.0,579.0,535.0,68.0,134.0,23.0,1.0,29.0,76.0,1.0,1.0,31.0,150.0,246.0,11.0,9.0,0.0,4.0,2.0,0.25,0.301,0.46,0.76
burleal01,Alec Burleson*,25.0,STL,NL,152.0,595.0,547.0,71.0,147.0,20.0,0.0,21.0,78.0,9.0,4.0,35.0,76.0,230.0,8.0,4.0,1.0,6.0,0.0,0.269,0.314,0.42,0.735
buschmi02,Michael Busch*,26.0,CHC,NL,152.0,567.0,496.0,73.0,123.0,28.0,2.0,21.0,65.0,2.0,1.0,63.0,162.0,218.0,9.0,4.0,0.0,4.0,1.0,0.248,0.335,0.44,0.775
butlela01,Lawrence Butler*,23.0,OAK,AL,125.0,451.0,412.0,63.0,108.0,24.0,2.0,22.0,57.0,18.0,0.0,35.0,108.0,202.0,8.0,0.0,0.0,4.0,0.0,0.262,0.317,0.49,0.807
buxtoby01,Byron Buxton,30.0,MIN,AL,102.0,388.0,355.0,62.0,99.0,27.0,3.0,18.0,56.0,7.0,2.0,20.0,99.0,186.0,3.0,11.0,0.0,2.0,1.0,0.279,0.335,0.524,0.859
cabaljo01,José Caballero,27.0,TBR,AL,139.0,483.0,441.0,53.0,100.0,24.0,1.0,9.0,44.0,44.0,16.0,27.0,133.0,153.0,6.0,9.0,3.0,3.0,1.0,0.227,0.283,0.347,0.63
cabbatr01,Trey Cabbage*,27.0,HOU,AL,45.0,91.0,86.0,12.0,18.0,8.0,0.0,1.0,8.0,1.0,1.0,4.0,34.0,29.0,1.0,1.0,0.0,0.0,0.0,0.209,0.253,0.337,0.59
cabreos01,Oswaldo Cabrera#,25.0,NYY,AL,108.0,326.0,299.0,47.0,74.0,11.0,0.0,8.0,36.0,4.0,2.0,21.0,63.0,109.0,6.0,1.0,2.0,3.0,0.0,0.247,0.296,0.365,0.661
calhowi01,Willie Calhoun*,29.0,LAA,AL,68.0,254.0,229.0,26.0,56.0,16.0,0.0,5.0,20.0,0.0,1.0,23.0,31.0,87.0,5.0,1.0,0.0,1.0,1.0,0.245,0.315,0.38,0.695
callal02,Alex Call,29.0,WSN,NL,30.0,113.0,99.0,15.0,34.0,9.0,0.0,3.0,14.0,5.0,1.0,12.0,19.0,52.0,2.0,2.0,0.0,0.0,0.0,0.343,0.425,0.525,0.95
camerda01,Daz Cameron,27.0,OAK,AL,66.0,186.0,170.0,22.0,34.0,5.0,1.0,5.0,15.0,5.0,0.0,13.0,51.0,56.0,3.0,1.0,0.0,2.0,0.0,0.2,0.258,0.329,0.587
caminju01,Junior Caminero,20.0,TBR,AL,43.0,177.0,165.0,15.0,41.0,9.0,1.0,6.0,18.0,2.0,0.0,11.0,38.0,70.0,2.0,1.0,0.0,0.0,2.0,0.248,0.299,0.424,0.724
campegu01,Gustavo Campero#,26.0,LAA,AL,13.0,48.0,46.0,6.0,11.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,8.0,16.0,0.0,2.0,0.0,0.0,0.0,0.239,0.271,0.348,0.619
campulu01,Luis Campusano,25.0,SDP,NL,91.0,299.0,277.0,37.0,63.0,13.0,0.0,8.0,40.0,0.0,0.0,20.0,41.0,100.0,11.0,1.0,0.0,1.0,0.0,0.227,0.281,0.361,0.642
candeje01,Jeimer Candelario#,30.0,CIN,NL,112.0,463.0,427.0,47.0,96.0,23.0,2.0,20.0,56.0,4.0,3.0,27.0,114.0,183.0,7.0,6.0,0.0,3.0,1.0,0.225,0.279,0.429,0.707
canhama01,Mark Canha,35.0,DET/SFG,2LG,125.0,462.0,393.0,46.0,95.0,20.0,0.0,7.0,42.0,7.0,0.0,51.0,96.0,136.0,10.0,13.0,0.0,5.0,2.0,0.242,0.344,0.346,0.69
canzodo01,Dominic Canzone*,26.0,SEA,AL,67.0,188.0,168.0,20.0,33.0,7.0,0.0,8.0,17.0,1.0,0.0,18.0,53.0,64.0,5.0,0.0,0.0,2.0,2.0,0.196,0.271,0.381,0.652
caratvi01,Victor Caratini#,30.0,HOU,AL,87.0,274.0,245.0,30.0,66.0,8.0,1.0,8.0,30.0,0.0,1.0,23.0,53.0,100.0,6.0,3.0,0.0,3.0,1.0,0.269,0.336,0.408,0.744
carlsdy01,Dylan Carlson#,25.0,STL/TBR,2LG,96.0,265.0,235.0,19.0,49.0,7.0,0.0,3.0,25.0,2.0,1.0,22.0,75.0,65.0,2.0,5.0,0.0,3.0,0.0,0.209,0.287,0.277,0.563
carpeke01,Kerry Carpenter*,26.0,DET,AL,87.0,296.0,264.0,37.0,75.0,16.0,5.0,18.0,57.0,0.0,2.0,22.0,75.0,155.0,5.0,4.0,0.0,3.0,1.0,0.284,0.345,0.587,0.932
carpema01,Matt Carpenter*,38.0,STL,NL,59.0,157.0,137.0,15.0,32.0,7.0,0.0,4.0,15.0,0.0,2.0,15.0,51.0,51.0,0.0,2.0,0.0,2.0,0.0,0.234,0.314,0.372,0.686
carroco02,Corbin Carroll*,23.0,ARI,NL,158.0,684.0,589.0,121.0,136.0,22.0,14.0,22.0,74.0,35.0,8.0,73.0,130.0,252.0,3.0,10.0,3.0,9.0,0.0,0.231,0.322,0.428,0.749
carteev01,Evan Carter*,21.0,TEX,AL,45.0,162.0,144.0,23.0,27.0,6.0,2.0,5.0,15.0,2.0,0.0,15.0,43.0,52.0,1.0,2.0,0.0,1.0,0.0,0.188,0.272,0.361,0.633
casalcu01,Curt Casali,35.0,SFG,NL,41.0,125.0,108.0,12.0,21.0,3.0,0.0,1.0,8.0,0.0,0.0,13.0,22.0,27.0,3.0,2.0,2.0,0.0,0.0,0.194,0.293,0.25,0.543
casastr01,Triston Casas*,24.0,BOS,AL,63.0,243.0,212.0,28.0,51.0,8.0,0.0,13.0,32.0,0.0,1.0,30.0,77.0,98.0,6.0,1.0,0.0,0.0,4.0,0.241,0.337,0.462,0.8
casteni01,Nick Castellanos,32.0,PHI,NL,162.0,659.0,606.0,80.0,154.0,30.0,4.0,23.0,86.0,6.0,2.0,41.0,139.0,261.0,14.0,10.0,0.0,2.0,2.0,0.254,0.311,0.431,0.742
castrwi01,Willi Castro#,27.0,MIN,AL,158.0,635.0,558.0,89.0,138.0,31.0,5.0,12.0,60.0,14.0,9.0,51.0,150.0,215.0,8.0,21.0,1.0,4.0,0.0,0.247,0.331,0.385,0.717
caveja01,Jake Cave*,31.0,COL,NL,123.0,346.0,323.0,42.0,81.0,16.0,5.0,7.0,37.0,5.0,2.0,18.0,98.0,128.0,6.0,1.0,1.0,3.0,1.0,0.251,0.29,0.396,0.686
chapaan01,Andrés Chaparro,25.0,WSN,NL,33.0,132.0,121.0,12.0,26.0,12.0,0.0,4.0,15.0,1.0,1.0,7.0,24.0,50.0,3.0,4.0,0.0,0.0,0.0,0.215,0.28,0.413,0.694
chapmma01,Matt Chapman,31.0,SFG,NL,154.0,647.0,575.0,98.0,142.0,39.0,2.0,27.0,78.0,15.0,2.0,64.0,158.0,266.0,13.0,6.0,0.0,2.0,3.0,0.247,0.328,0.463,0.79
chishja01,Jazz Chisholm Jr.*,26.0,MIA/NYY,2LG,147.0,621.0,562.0,74.0,144.0,21.0,4.0,24.0,73.0,40.0,10.0,53.0,152.0,245.0,6.0,4.0,0.0,2.0,5.0,0.256,0.324,0.436,0.76
chourja01,Jackson Chourio,20.0,MIL,NL,148.0,573.0,528.0,80.0,145.0,29.0,4.0,21.0,79.0,22.0,7.0,39.0,121.0,245.0,7.0,3.0,1.0,2.0,4.0,0.275,0.327,0.464,0.791
clasejo01,Jonatan Clase#,22.0,SEA,AL,26.0,66.0,61.0,7.0,15.0,2.0,0.0,1.0,5.0,3.0,1.0,3.0,17.0,20.0,1.0,2.0,0.0,0.0,0.0,0.246,0.303,0.328,0.631
clemeer01,Ernie Clement,28.0,TOR,AL,139.0,452.0,434.0,48.0,114.0,21.0,3.0,12.0,51.0,12.0,3.0,11.0,41.0,177.0,11.0,3.0,2.0,2.0,1.0,0.263,0.284,0.408,0.692
clemeko01,Kody Clemens*,28.0,PHI,NL,43.0,120.0,114.0,17.0,25.0,9.0,1.0,5.0,18.0,0.0,0.0,5.0,29.0,51.0,2.0,1.0,0.0,0.0,0.0,0.219,0.258,0.447,0.706
colasos01,Oscar Colás*,25.0,CHW,AL,13.0,38.0,33.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.273,0.368,0.273,0.641
confomi01,Michael Conforto*,31.0,SFG,NL,130.0,488.0,438.0,56.0,104.0,27.0,3.0,20.0,66.0,0.0,1.0,42.0,118.0,197.0,16.0,5.0,0.0,3.0,1.0,0.237,0.309,0.45,0.759
coningr01,Griffin Conine*,26.0,MIA,NL,30.0,89.0,82.0,14.0,22.0,4.0,1.0,3.0,12.0,0.0,0.0,6.0,28.0,37.0,1.0,1.0,0.0,0.0,0.0,0.268,0.326,0.451,0.777
contrwi01,Willson Contreras,32.0,STL,NL,84.0,358.0,301.0,48.0,79.0,17.0,0.0,15.0,36.0,4.0,1.0,45.0,96.0,141.0,7.0,12.0,0.0,0.0,2.0,0.262,0.38,0.468,0.848
contrwi02,William Contreras,26.0,MIL,NL,155.0,679.0,595.0,99.0,167.0,37.0,2.0,23.0,92.0,9.0,2.0,78.0,139.0,277.0,19.0,3.0,0.0,3.0,5.0,0.281,0.365,0.466,0.831
cookbi01,Billy Cook,25.0,PIT,NL,16.0,49.0,49.0,5.0,11.0,2.0,0.0,3.0,8.0,1.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.224,0.224,0.449,0.673
coopega03,Garrett Cooper,33.0,BOS/CHC,2LG,36.0,116.0,107.0,6.0,22.0,5.0,1.0,1.0,11.0,0.0,0.0,7.0,35.0,32.0,3.0,2.0,0.0,0.0,0.0,0.206,0.267,0.299,0.566
correca01,Carlos Correa,29.0,MIN,AL,86.0,367.0,319.0,55.0,99.0,20.0,2.0,14.0,54.0,0.0,0.0,40.0,61.0,165.0,5.0,3.0,0.0,4.0,4.0,0.31,0.388,0.517,0.905
cowseco01,Colton Cowser*,24.0,BAL,AL,153.0,561.0,499.0,77.0,121.0,24.0,3.0,24.0,69.0,9.0,4.0,52.0,172.0,223.0,9.0,7.0,0.0,3.0,2.0,0.242,0.321,0.447,0.768
crawfbr01,Brandon Crawford*,37.0,STL,NL,28.0,80.0,71.0,5.0,12.0,5.0,0.0,1.0,4.0,0.0,0.0,8.0,26.0,20.0,0.0,1.0,0.0,0.0,0.0,0.169,0.263,0.282,0.544
crawfjp01,J.P. Crawford*,29.0,SEA,AL,105.0,451.0,392.0,55.0,79.0,16.0,2.0,9.0,37.0,5.0,0.0,52.0,102.0,126.0,4.0,6.0,0.0,1.0,0.0,0.202,0.304,0.321,0.625
